     Node ID      R Coord      T Coord      Z Coord            R            T            Z    Magnitude
         219   3.3228e+02   0.0000e+00   9.8958e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         220   3.3048e+02   0.0000e+00   9.8421e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         221   3.2868e+02   0.0000e+00   9.7885e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         222   3.2688e+02   0.0000e+00   9.7349e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         223   3.2508e+02   0.0000e+00   9.6812e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         224   3.2328e+02   0.0000e+00   9.6276e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         225   3.2148e+02   0.0000e+00   9.5739e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         226   3.1968e+02   0.0000e+00   9.5203e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         227   3.1788e+02   0.0000e+00   9.4666e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         228   3.1607e+02   0.0000e+00   9.4130e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         229   3.1427e+02   0.0000e+00   9.3594e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         230   3.1247e+02   0.0000e+00   9.3057e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         231   3.1067e+02   0.0000e+00   9.2521e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         232   3.0887e+02   0.0000e+00   9.1984e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         233   3.0707e+02   0.0000e+00   9.1448e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
